order_id,customer_id,restaurant_id,item_id,rider_id,order_datetime,quantity,order_amount,discount_amount,delivery_fee,final_amount,order_status,hour,peak_hour_flag,weekend_flag,cancellation_flag,discount_percentage,estimated_profit,order_size
O0001616,C002125,R01123,M008995,D01017,2026-01-16 03:22:47,2,1114,30,20,1104,Delivered,3,0,0,0,2.69,220.8,Large
O0001617,C001067,R00973,M010056,D00415,2025-10-13 10:49:00,2,1378,18,27,1387,Delivered,10,0,0,0,1.31,277.4,Large
O0001618,C004050,R01306,M013059,D02402,2025-10-04 09:34:31,1,88,29,53,112,Delivered,9,0,1,0,32.95,22.4,Small
O0001619,C004659,R01326,M005310,D01274,2025-09-06 07:21:22,4,2524,52,55,2527,Delivered,7,0,1,0,2.06,505.4,Large
O0001620,C001584,R00044,M012373,D01654,2026-05-18 20:19:10,2,704,38,35,701,Delivered,20,1,0,0,5.4,140.2,Medium
O0001621,C000815,R00671,M008168,D02471,2026-04-25 00:55:45,1,411,12,54,453,Delivered,0,0,1,0,2.92,90.6,Medium
O0001622,C003827,R00151,M006734,D00586,2025-09-03 11:26:07,3,1575,15,26,1586,Delivered,11,0,0,0,0.95,317.2,Large
O0001623,C002909,R00316,M005292,D03882,2025-07-13 21:08:43,2,340,54,26,312,Delivered,21,1,1,0,15.88,62.4,Small
O0001624,C001641,R00280,M009010,D00218,2025-11-15 09:55:44,4,1384,26,53,1411,Delivered,9,0,1,0,1.88,282.2,Large
O0001625,C002318,R00247,M011140,D00388,2026-03-02 08:11:32,3,651,89,50,612,Delivered,8,0,0,0,13.67,122.4,Medium
O0001626,C001087,R00441,M005412,D02350,2025-10-22 08:02:46,3,432,64,55,423,Delivered,8,0,0,0,14.81,84.6,Medium
O0001627,C003291,R01333,M008974,D02372,2025-08-31 02:41:13,2,1374,41,48,1381,Delivered,2,0,1,0,2.98,276.2,Large
O0001628,C000363,R00362,M010713,D03449,2025-11-26 03:38:22,3,1101,80,42,1063,Delivered,3,0,0,0,7.27,212.6,Large
O0001629,C002202,R00734,M008742,D02975,2025-11-18 05:36:13,1,394,55,47,386,Delivered,5,0,0,0,13.96,77.2,Small
O0001630,C001330,R00414,M005500,D02429,2025-11-30 08:53:27,3,603,17,39,625,Delivered,8,0,1,0,2.82,125.0,Medium
O0001631,C001355,R00998,M002119,D01636,2025-06-24 20:07:23,2,1030,30,23,1023,Delivered,20,1,0,0,2.91,204.6,Large
O0001632,C000648,R00171,M006593,D00721,2026-03-28 02:02:48,3,288,66,32,254,Cancelled,2,0,1,1,22.92,50.8,Small
O0001633,C001595,R01227,M010296,D02868,2025-11-10 01:16:11,1,113,96,43,60,Delivered,1,0,0,0,84.96,12.0,Small
O0001634,C003645,R00068,M004810,D00256,2025-09-08 21:00:44,2,824,62,32,794,Delivered,21,1,0,0,7.52,158.8,Medium
O0001635,C002417,R01360,M002330,D03863,2025-12-08 12:13:14,3,357,30,26,353,Delivered,12,1,0,0,8.4,70.6,Small
O0001636,C003096,R01139,M007768,D02896,2025-07-20 02:58:50,4,2076,75,45,2046,Delivered,2,0,1,0,3.61,409.2,Large
O0001637,C000476,R00679,M012250,D02025,2026-02-20 12:19:55,2,562,37,20,545,Delivered,12,1,0,0,6.58,109.0,Medium
O0001638,C002191,R00024,M004146,D01359,2025-07-26 10:12:00,1,329,13,37,353,Delivered,10,0,1,0,3.95,70.6,Small
O0001639,C002729,R00152,M004746,D03257,2026-06-16 03:04:44,4,1488,38,51,1501,Delivered,3,0,0,0,2.55,300.2,Large
O0001640,C000112,R00071,M012291,D01804,2025-12-29 19:09:06,1,185,39,50,196,Delivered,19,1,0,0,21.08,39.2,Small
O0001641,C004398,R00800,M011767,D03884,2025-12-12 02:39:01,4,540,93,42,489,Delivered,2,0,0,0,17.22,97.8,Medium
O0001642,C003950,R00971,M012106,D02242,2026-03-27 13:37:28,4,2128,52,41,2117,Delivered,13,1,0,0,2.44,423.4,Large
O0001643,C002020,R01493,M001244,D03000,2026-01-30 16:39:26,2,290,17,46,319,Delivered,16,0,0,0,5.86,63.8,Small
O0001644,C001928,R01467,M003046,D01371,2026-01-14 15:35:20,2,474,86,26,414,Delivered,15,0,0,0,18.14,82.8,Medium
O0001645,C001129,R00787,M012870,D02783,2025-06-29 13:37:16,4,612,19,41,634,Delivered,13,1,1,0,3.1,126.8,Medium
O0001646,C004808,R00932,M006889,D02545,2025-09-26 23:33:52,2,924,48,27,903,Delivered,23,0,0,0,5.19,180.6,Large
O0001647,C003588,R00005,M014599,D01972,2026-02-04 19:30:57,3,924,20,21,925,Delivered,19,1,0,0,2.16,185.0,Large
O0001648,C003288,R00605,M012300,D01939,2025-09-11 15:54:39,2,1076,38,54,1092,Delivered,15,0,0,0,3.53,218.4,Large
O0001649,C004284,R01058,M004690,D01477,2025-06-29 00:16:53,3,699,50,45,694,Delivered,0,0,1,0,7.15,138.8,Medium
O0001650,C001881,R01086,M002465,D01834,2025-10-14 11:47:56,4,2168,55,30,2143,Delivered,11,0,0,0,2.54,428.6,Large
O0001651,C002885,R00822,M003904,D03828,2026-04-20 00:24:18,1,590,87,42,545,Delivered,0,0,0,0,14.75,109.0,Medium
O0001652,C000528,R00523,M005240,D00505,2026-03-21 04:53:54,3,1911,28,25,1908,Delivered,4,0,1,0,1.47,381.6,Large
O0001653,C003413,R00524,M003619,D02226,2026-03-15 23:18:03,2,702,18,26,710,Delivered,23,0,1,0,2.56,142.0,Medium
O0001654,C000708,R00738,M002233,D01286,2025-08-17 22:52:48,1,188,37,49,200,Delivered,22,0,1,0,19.68,40.0,Small
O0001655,C000211,R01265,M009659,D01678,2025-09-16 15:52:23,1,580,68,48,560,Delivered,15,0,0,0,11.72,112.0,Medium
O0001656,C003923,R01001,M003524,D01418,2026-05-31 13:46:14,2,1266,68,24,1222,Delivered,13,1,1,0,5.37,244.4,Large
O0001657,C004321,R00183,M012616,D01378,2026-02-14 18:03:03,1,351,11,36,376,Delivered,18,1,1,0,3.13,75.2,Small
O0001658,C002697,R01129,M009601,D03104,2025-10-03 04:31:13,4,424,20,21,425,Delivered,4,0,0,0,4.72,85.0,Medium
O0001659,C003257,R00149,M008583,D03432,2025-08-21 07:51:34,4,536,60,59,535,Delivered,7,0,0,0,11.19,107.0,Medium
O0001660,C004609,R01358,M003958,D03941,2025-12-18 22:47:15,4,660,44,36,652,Delivered,22,0,0,0,6.67,130.4,Medium
O0001661,C000692,R01291,M009998,D03270,2025-12-15 03:54:48,4,2408,2,52,2458,Delivered,3,0,0,0,0.08,491.6,Large
O0001662,C003082,R01393,M012302,D01465,2026-05-04 07:12:04,4,1104,54,42,1092,Delivered,7,0,0,0,4.89,218.4,Large
O0001663,C001215,R00962,M010241,D01063,2026-06-10 15:28:57,1,631,46,36,621,Delivered,15,0,0,0,7.29,124.2,Medium
O0001664,C001652,R01289,M009115,D00465,2026-04-15 11:09:15,1,223,61,41,203,Delivered,11,0,0,0,27.35,40.6,Small
O0001665,C001458,R00218,M009284,D02730,2025-11-11 18:35:13,1,373,27,41,387,Delivered,18,1,0,0,7.24,77.4,Small
O0001666,C000375,R00844,M004905,D01240,2025-07-25 10:22:22,4,2332,67,40,2305,Delivered,10,0,0,0,2.87,461.0,Large
O0001667,C000649,R00897,M000174,D00878,2025-12-11 22:32:52,4,1224,40,55,1239,Delivered,22,0,0,0,3.27,247.8,Large
O0001668,C002901,R01201,M012232,D02089,2025-09-16 18:46:40,3,351,57,43,337,Delivered,18,1,0,0,16.24,67.4,Small
O0001669,C003588,R01336,M013027,D00503,2025-10-08 02:05:27,4,588,23,50,615,Delivered,2,0,0,0,3.91,123.0,Medium
O0001670,C004183,R00911,M004257,D01752,2026-05-24 00:41:10,4,1808,21,48,1835,Delivered,0,0,1,0,1.16,367.0,Large
O0001671,C002261,R01406,M002919,D01521,2025-10-18 20:27:24,3,2028,27,49,2050,Delivered,20,1,1,0,1.33,410.0,Large
O0001672,C001644,R01221,M003147,D00949,2025-12-06 16:28:15,3,732,44,40,728,Delivered,16,0,1,0,6.01,145.6,Medium
O0001673,C000980,R01335,M000670,D02499,2026-06-14 05:51:03,4,576,21,20,575,Delivered,5,0,1,0,3.65,115.0,Medium
O0001674,C004283,R00106,M010343,D00133,2025-10-04 15:12:46,4,580,36,40,584,Cancelled,15,0,1,1,6.21,116.8,Medium
O0001675,C001873,R00239,M011987,D02492,2025-11-17 13:37:13,1,167,8,24,183,Cancelled,13,1,0,1,4.79,36.6,Small
O0001676,C000955,R00625,M013263,D00044,2025-11-27 20:58:54,4,1832,100,50,1782,Delivered,20,1,0,0,5.46,356.4,Large
O0001677,C000734,R01205,M012960,D00590,2025-11-26 18:17:06,4,956,65,44,935,Delivered,18,1,0,0,6.8,187.0,Large
O0001678,C002447,R00566,M014603,D01541,2025-09-26 07:48:55,4,1384,18,35,1401,Delivered,7,0,0,0,1.3,280.2,Large
O0001679,C003059,R01111,M010307,D03583,2026-03-30 14:34:24,1,587,30,47,604,Delivered,14,1,0,0,5.11,120.8,Medium
O0001680,C001808,R00815,M007640,D01399,2025-10-21 07:27:03,1,389,88,31,332,Delivered,7,0,0,0,22.62,66.4,Small
O0001681,C001578,R00657,M002587,D01360,2025-09-10 03:54:13,2,614,65,26,575,Delivered,3,0,0,0,10.59,115.0,Medium
O0001682,C004420,R00054,M009529,D00710,2026-04-06 05:41:03,2,774,44,39,769,Delivered,5,0,0,0,5.68,153.8,Medium
O0001683,C001164,R00363,M010450,D00973,2025-08-31 22:35:02,4,436,26,53,463,Delivered,22,0,1,0,5.96,92.6,Medium
O0001684,C002733,R01138,M013423,D01855,2026-01-23 01:24:30,1,408,51,45,402,Delivered,1,0,0,0,12.5,80.4,Medium
O0001685,C003318,R01040,M011240,D01644,2025-07-19 09:28:54,4,2128,25,44,2147,Delivered,9,0,1,0,1.17,429.4,Large
O0001686,C003827,R01085,M003227,D00609,2025-12-22 05:45:02,2,592,13,33,612,Delivered,5,0,0,0,2.2,122.4,Medium
O0001687,C004748,R00829,M008573,D03465,2026-04-29 20:21:55,1,600,42,29,587,Delivered,20,1,0,0,7.0,117.4,Medium
O0001688,C003177,R00615,M014236,D03356,2025-12-13 03:07:16,4,1792,44,36,1784,Delivered,3,0,1,0,2.46,356.8,Large
O0001689,C002898,R00020,M008561,D03097,2026-04-17 04:01:06,2,908,50,57,915,Delivered,4,0,0,0,5.51,183.0,Large
O0001690,C003365,R01488,M001568,D00135,2026-05-25 13:31:11,3,1284,30,55,1309,Delivered,13,1,0,0,2.34,261.8,Large
O0001691,C000708,R00959,M005068,D02292,2025-11-12 00:35:02,4,1644,17,39,1666,Delivered,0,0,0,0,1.03,333.2,Large
O0001692,C002315,R00279,M005520,D02854,2026-03-12 06:13:11,1,318,7,57,368,Delivered,6,0,0,0,2.2,73.6,Small
O0001693,C004178,R00157,M005916,D03423,2026-04-24 10:31:42,4,2320,64,46,2302,Delivered,10,0,0,0,2.76,460.4,Large
O0001694,C000828,R00725,M009346,D03937,2025-07-22 23:50:31,2,654,29,47,672,Delivered,23,0,0,0,4.43,134.4,Medium
O0001695,C000667,R00418,M007604,D03026,2025-08-08 14:48:37,3,1737,61,35,1711,Delivered,14,1,0,0,3.51,342.2,Large
O0001696,C000919,R00038,M006931,D02337,2025-07-11 11:51:43,3,1734,32,40,1742,Delivered,11,0,0,0,1.85,348.4,Large
O0001697,C003483,R00130,M007828,D01241,2025-11-29 06:56:02,1,623,3,35,655,Delivered,6,0,1,0,0.48,131.0,Medium
O0001698,C001777,R00558,M001732,D01381,2025-11-13 01:38:11,4,2580,34,32,2578,Cancelled,1,0,0,1,1.32,515.6,Large
O0001699,C003273,R00560,M012730,D00305,2025-07-06 22:28:02,2,828,41,39,826,Delivered,22,0,1,0,4.95,165.2,Medium
O0001700,C000377,R01003,M000894,D00026,2025-11-18 07:21:03,2,200,49,48,199,Delivered,7,0,0,0,24.5,39.8,Small
O0001701,C001375,R00309,M014183,D03097,2026-03-29 02:53:47,2,1070,23,24,1071,Delivered,2,0,1,0,2.15,214.2,Large
O0001702,C000877,R00487,M006756,D02723,2025-08-19 23:01:28,2,812,16,39,835,Delivered,23,0,0,0,1.97,167.0,Medium
O0001703,C001821,R00544,M008667,D03707,2026-02-25 18:31:12,2,998,27,55,1026,Delivered,18,1,0,0,2.71,205.2,Large
O0001704,C001123,R00292,M005708,D00870,2025-09-15 14:00:32,3,2016,54,41,2003,Delivered,14,1,0,0,2.68,400.6,Large
O0001705,C003069,R00834,M011419,D02159,2026-05-02 17:22:01,2,406,100,34,340,Delivered,17,0,1,0,24.63,68.0,Small
O0001706,C001366,R00735,M005245,D01462,2025-07-05 23:27:28,2,1342,58,42,1326,Delivered,23,0,1,0,4.32,265.2,Large
O0001707,C004905,R00995,M001688,D01555,2026-04-21 04:24:58,4,2356,38,55,2373,Delivered,4,0,0,0,1.61,474.6,Large
O0001708,C001434,R00033,M014905,D01281,2025-12-26 14:37:25,2,254,32,48,270,Cancelled,14,1,0,1,12.6,54.0,Small
O0001709,C003456,R00171,M001272,D00745,2026-03-19 23:45:18,4,1948,29,26,1945,Delivered,23,0,0,0,1.49,389.0,Large
O0001710,C000441,R00914,M003437,D03123,2025-11-15 13:13:34,4,1880,32,49,1897,Delivered,13,1,1,0,1.7,379.4,Large
O0001711,C003203,R00148,M014248,D03609,2025-10-10 15:36:11,4,1828,30,34,1832,Delivered,15,0,0,0,1.64,366.4,Large
O0001712,C001439,R00416,M013890,D00921,2025-10-06 14:30:30,4,1464,96,59,1427,Delivered,14,1,0,0,6.56,285.4,Large
O0001713,C002532,R01013,M009479,D00177,2026-04-14 05:56:18,1,173,96,57,134,Delivered,5,0,0,0,55.49,26.8,Small
O0001714,C001264,R01100,M010757,D01927,2026-06-14 21:24:22,4,456,69,40,427,Delivered,21,1,1,0,15.13,85.4,Medium
O0001715,C002331,R01493,M012413,D01067,2026-06-05 09:14:15,2,436,69,51,418,Delivered,9,0,0,0,15.83,83.6,Medium
O0001716,C003791,R00285,M006253,D02422,2025-11-18 15:34:50,4,1468,8,56,1516,Delivered,15,0,0,0,0.54,303.2,Large
O0001717,C000690,R01107,M009957,D03419,2026-03-28 11:55:32,4,2192,63,31,2160,Delivered,11,0,1,0,2.87,432.0,Large
O0001718,C004320,R00763,M009694,D01686,2026-06-04 07:41:39,2,646,45,42,643,Delivered,7,0,0,0,6.97,128.6,Medium
O0001719,C003108,R01031,M005639,D03435,2026-05-26 20:51:21,2,524,30,29,523,Delivered,20,1,0,0,5.73,104.6,Medium
O0001720,C003553,R00156,M013688,D00403,2025-11-25 01:32:25,2,312,8,29,333,Delivered,1,0,0,0,2.56,66.6,Small
O0001721,C000801,R01150,M004463,D00170,2025-08-15 15:37:07,3,1551,1,23,1573,Delivered,15,0,0,0,0.06,314.6,Large
O0001722,C001101,R01393,M002100,D00845,2025-11-11 04:19:28,4,1776,18,54,1812,Delivered,4,0,0,0,1.01,362.4,Large
O0001723,C001046,R00685,M005150,D00339,2025-06-29 22:39:14,4,596,27,24,593,Delivered,22,0,1,0,4.53,118.6,Medium
O0001724,C002516,R00202,M008892,D01601,2026-02-09 21:34:37,3,279,83,20,216,Delivered,21,1,0,0,29.75,43.2,Small
O0001725,C000218,R00443,M014846,D02454,2025-10-25 04:59:39,1,663,76,33,620,Delivered,4,0,1,0,11.46,124.0,Medium
O0001726,C001664,R01138,M008602,D01098,2026-05-17 11:35:42,4,440,14,50,476,Delivered,11,0,1,0,3.18,95.2,Medium
O0001727,C002469,R01036,M014373,D01072,2026-01-31 08:14:30,4,1960,45,24,1939,Delivered,8,0,1,0,2.3,387.8,Large
O0001728,C004686,R01347,M006278,D02406,2026-03-30 21:01:33,4,1832,70,50,1812,Delivered,21,1,0,0,3.82,362.4,Large
O0001729,C004102,R00302,M004408,D03374,2025-07-15 14:34:32,2,1118,19,38,1137,Delivered,14,1,0,0,1.7,227.4,Large
O0001730,C001909,R00773,M010403,D00357,2025-10-13 23:54:43,4,688,34,31,685,Delivered,23,0,0,0,4.94,137.0,Medium
O0001731,C003501,R00638,M007911,D03303,2025-07-09 09:54:43,2,386,51,37,372,Delivered,9,0,0,0,13.21,74.4,Small
O0001732,C000836,R00986,M001865,D02662,2025-12-19 02:14:29,4,2748,97,58,2709,Delivered,2,0,0,0,3.53,541.8,Large
O0001733,C000766,R00853,M013569,D03131,2026-02-27 09:50:49,2,868,94,35,809,Delivered,9,0,0,0,10.83,161.8,Medium
O0001734,C001489,R00476,M014004,D02430,2026-06-01 20:19:10,2,954,59,54,949,Delivered,20,1,0,0,6.18,189.8,Large
O0001735,C000765,R00660,M005174,D00401,2026-01-01 06:29:32,1,502,43,31,490,Delivered,6,0,0,0,8.57,98.0,Medium
O0001736,C001849,R00327,M002697,D03436,2025-09-10 15:22:22,2,942,30,37,949,Delivered,15,0,0,0,3.18,189.8,Large
O0001737,C003806,R01320,M003791,D03242,2025-09-01 13:46:23,4,1032,14,39,1057,Delivered,13,1,0,0,1.36,211.4,Large
O0001738,C002986,R00300,M009056,D00308,2026-05-05 18:53:37,1,203,19,33,217,Delivered,18,1,0,0,9.36,43.4,Small
O0001739,C000423,R01224,M013592,D00950,2025-11-21 21:00:40,2,938,43,57,952,Delivered,21,1,0,0,4.58,190.4,Large
O0001740,C004923,R01430,M010243,D03626,2025-12-05 06:44:13,1,343,47,44,340,Delivered,6,0,0,0,13.7,68.0,Small
O0001741,C002017,R00540,M009689,D03878,2025-10-19 14:07:25,1,288,20,32,300,Delivered,14,1,1,0,6.94,60.0,Small
O0001742,C001832,R01005,M001175,D00867,2025-12-03 19:53:24,2,422,31,54,445,Delivered,19,1,0,0,7.35,89.0,Medium
O0001743,C002151,R01141,M011938,D02716,2025-11-14 09:59:43,1,495,53,58,500,Delivered,9,0,0,0,10.71,100.0,Medium
O0001744,C002945,R00486,M008426,D01549,2026-06-16 02:39:23,4,1020,19,26,1027,Delivered,2,0,0,0,1.86,205.4,Large
O0001745,C004433,R00610,M008364,D00285,2025-09-10 16:44:53,4,1572,46,23,1549,Delivered,16,0,0,0,2.93,309.8,Large
O0001746,C004500,R01285,M004957,D00720,2025-06-20 16:14:34,3,1149,47,28,1130,Delivered,16,0,0,0,4.09,226.0,Large
O0001747,C001555,R00513,M006818,D01809,2025-10-06 14:55:17,4,1156,84,41,1113,Delivered,14,1,0,0,7.27,222.6,Large
O0001748,C001264,R00701,M004999,D01550,2026-04-25 22:59:02,4,1112,56,40,1096,Delivered,22,0,1,0,5.04,219.2,Large
O0001749,C000719,R00990,M012480,D00273,2025-12-06 10:17:18,3,1971,30,42,1983,Delivered,10,0,1,0,1.52,396.6,Large
O0001750,C002709,R01408,M014720,D02851,2025-07-08 15:59:00,1,178,37,34,175,Delivered,15,0,0,0,20.79,35.0,Small
O0001751,C003844,R00463,M001672,D00596,2026-02-17 02:08:31,2,1172,83,21,1110,Delivered,2,0,0,0,7.08,222.0,Large
O0001752,C000486,R00273,M001264,D00626,2026-01-23 10:51:46,1,518,8,20,530,Delivered,10,0,0,0,1.54,106.0,Medium
O0001753,C001242,R00060,M011550,D02540,2025-10-26 11:36:42,3,270,52,36,254,Delivered,11,0,1,0,19.26,50.8,Small
O0001754,C004088,R00769,M001424,D00871,2025-06-26 20:52:33,1,160,38,60,182,Delivered,20,1,0,0,23.75,36.4,Small
O0001755,C002711,R00823,M007702,D02234,2025-08-03 18:17:16,4,1544,30,35,1549,Delivered,18,1,1,0,1.94,309.8,Large
O0001756,C001884,R00200,M003324,D02571,2026-03-20 03:34:12,1,524,71,52,505,Delivered,3,0,0,0,13.55,101.0,Medium
O0001757,C004859,R01269,M003548,D01558,2026-03-22 06:07:17,4,948,87,60,921,Delivered,6,0,1,0,9.18,184.2,Large
O0001758,C002532,R00943,M001890,D00262,2025-12-25 22:07:12,2,1234,35,53,1252,Delivered,22,0,0,0,2.84,250.4,Large
O0001759,C001146,R00003,M011492,D02042,2025-07-02 23:25:45,1,453,8,48,493,Delivered,23,0,0,0,1.77,98.6,Medium
O0001760,C000498,R00109,M003919,D02077,2025-11-07 13:02:36,4,1568,52,29,1545,Delivered,13,1,0,0,3.32,309.0,Large
O0001761,C003026,R00330,M004291,D03021,2025-06-18 19:52:34,4,1444,8,40,1476,Delivered,19,1,0,0,0.55,295.2,Large
O0001762,C002316,R01330,M014683,D03095,2025-11-18 19:05:19,4,524,66,59,517,Delivered,19,1,0,0,12.6,103.4,Medium
O0001763,C000822,R01255,M004073,D02589,2025-09-11 05:30:56,2,1180,68,46,1158,Delivered,5,0,0,0,5.76,231.6,Large
O0001764,C000153,R00037,M014393,D03074,2026-02-23 17:29:02,4,1080,53,51,1078,Delivered,17,0,0,0,4.91,215.6,Large
O0001765,C001089,R01318,M006984,D02285,2026-05-01 20:01:31,3,801,30,34,805,Cancelled,20,1,0,1,3.75,161.0,Medium
O0001766,C002341,R01212,M005046,D03809,2026-01-27 23:52:32,3,1647,33,42,1656,Delivered,23,0,0,0,2.0,331.2,Large
O0001767,C003311,R00249,M011195,D01026,2026-03-15 06:26:32,2,856,27,23,852,Delivered,6,0,1,0,3.15,170.4,Medium
O0001768,C002384,R00450,M013583,D00058,2025-12-05 18:46:48,2,1120,29,36,1127,Cancelled,18,1,0,1,2.59,225.4,Large
O0001769,C000139,R01148,M004495,D02207,2025-12-29 02:49:24,1,123,14,58,167,Delivered,2,0,0,0,11.38,33.4,Small
O0001770,C004903,R01282,M004887,D03822,2025-11-30 12:51:07,3,534,81,57,510,Delivered,12,1,1,0,15.17,102.0,Medium
O0001771,C002795,R01218,M003964,D03825,2025-11-19 00:48:47,3,1074,76,39,1037,Delivered,0,0,0,0,7.08,207.4,Large
O0001772,C000314,R01066,M002655,D01937,2026-01-12 04:52:03,2,1136,59,20,1097,Delivered,4,0,0,0,5.19,219.4,Large
O0001773,C003180,R01465,M011244,D00432,2026-03-14 22:33:51,2,834,13,59,880,Cancelled,22,0,1,1,1.56,176.0,Medium
O0001774,C004011,R00613,M010175,D01413,2026-05-07 10:59:34,1,543,10,24,557,Delivered,10,0,0,0,1.84,111.4,Medium
O0001775,C002073,R01001,M006475,D03210,2025-10-20 13:28:32,3,1167,34,58,1191,Delivered,13,1,0,0,2.91,238.2,Large
O0001776,C002958,R00958,M009164,D02025,2025-12-24 22:14:02,2,630,40,34,624,Delivered,22,0,0,0,6.35,124.8,Medium
O0001777,C000715,R00506,M014157,D01651,2025-08-01 10:41:19,1,260,25,58,293,Delivered,10,0,0,0,9.62,58.6,Small
O0001778,C003736,R01287,M010950,D00762,2026-02-15 16:25:59,3,1680,30,36,1686,Delivered,16,0,1,0,1.79,337.2,Large
O0001779,C004036,R01252,M007771,D01244,2026-03-26 02:45:07,1,336,40,24,320,Delivered,2,0,0,0,11.9,64.0,Small
O0001780,C002276,R01020,M002244,D00621,2026-04-27 20:04:40,4,1488,60,33,1461,Delivered,20,1,0,0,4.03,292.2,Large
O0001781,C000113,R00063,M002010,D00560,2026-03-19 05:21:58,4,1268,37,52,1283,Delivered,5,0,0,0,2.92,256.6,Large
O0001782,C002523,R00867,M011439,D00984,2025-10-28 18:34:18,2,978,27,58,1009,Delivered,18,1,0,0,2.76,201.8,Large
O0001783,C002088,R00242,M005499,D00590,2025-10-03 06:52:57,2,1194,26,46,1214,Delivered,6,0,0,0,2.18,242.8,Large
O0001784,C004879,R00091,M002401,D03146,2025-10-10 11:13:36,3,1281,18,32,1295,Delivered,11,0,0,0,1.41,259.0,Large
O0001785,C000611,R01250,M013892,D01486,2026-03-03 17:01:49,1,509,73,58,494,Delivered,17,0,0,0,14.34,98.8,Medium
O0001786,C000261,R00396,M000850,D00392,2025-09-01 03:12:13,4,2348,54,25,2319,Delivered,3,0,0,0,2.3,463.8,Large
O0001787,C002817,R01145,M003742,D02243,2026-01-13 14:31:24,1,327,32,42,337,Delivered,14,1,0,0,9.79,67.4,Small
O0001788,C001286,R00344,M009245,D01658,2025-08-21 10:25:16,3,2016,50,32,1998,Delivered,10,0,0,0,2.48,399.6,Large
O0001789,C003953,R01175,M010060,D02850,2026-06-12 18:59:52,1,492,100,40,432,Delivered,18,1,0,0,20.33,86.4,Medium
O0001790,C001903,R01490,M009928,D03370,2026-04-02 08:47:20,1,535,42,52,545,Delivered,8,0,0,0,7.85,109.0,Medium
O0001791,C002753,R00946,M002076,D02803,2026-03-24 11:50:14,4,2696,27,52,2721,Delivered,11,0,0,0,1.0,544.2,Large
O0001792,C004656,R00942,M000730,D02936,2025-11-08 16:20:41,4,2088,19,44,2113,Delivered,16,0,1,0,0.91,422.6,Large
O0001793,C000279,R00907,M013706,D02628,2025-10-12 01:13:47,3,621,41,53,633,Delivered,1,0,1,0,6.6,126.6,Medium
O0001794,C003842,R00573,M006674,D02664,2025-11-03 11:48:00,2,834,55,55,834,Delivered,11,0,0,0,6.59,166.8,Medium
O0001795,C002450,R00510,M008233,D03287,2025-08-06 22:02:18,1,655,62,21,614,Delivered,22,0,0,0,9.47,122.8,Medium
O0001796,C000570,R00147,M001334,D02499,2025-08-14 08:59:28,1,442,13,48,477,Delivered,8,0,0,0,2.94,95.4,Medium
O0001797,C004381,R00352,M007372,D01644,2026-06-01 08:06:25,2,666,46,37,657,Delivered,8,0,0,0,6.91,131.4,Medium
O0001798,C003715,R00702,M001482,D02105,2025-08-09 01:34:36,3,1962,100,57,1919,Delivered,1,0,1,0,5.1,383.8,Large
O0001799,C000494,R00499,M003781,D03341,2026-01-02 23:21:04,3,378,77,54,355,Delivered,23,0,0,0,20.37,71.0,Small
O0001800,C003453,R01442,M000468,D03123,2026-05-21 06:23:25,4,2476,48,44,2472,Delivered,6,0,0,0,1.94,494.4,Large
O0001801,C003544,R00795,M002373,D01062,2025-09-07 01:56:57,1,195,52,43,186,Delivered,1,0,1,0,26.67,37.2,Small
O0001802,C002079,R01004,M002062,D00233,2025-08-08 18:37:09,4,1648,53,33,1628,Delivered,18,1,0,0,3.22,325.6,Large
O0001803,C003737,R00912,M014412,D00858,2026-06-12 18:58:01,1,179,48,44,175,Delivered,18,1,0,0,26.82,35.0,Small
O0001804,C002868,R00095,M007956,D03749,2025-09-08 12:42:39,1,417,96,23,344,Delivered,12,1,0,0,23.02,68.8,Small
O0001805,C004612,R00684,M014662,D01270,2025-07-24 07:15:58,3,1398,50,27,1375,Delivered,7,0,0,0,3.58,275.0,Large
O0001806,C001355,R00817,M002480,D02658,2025-11-01 17:37:46,1,368,26,48,390,Delivered,17,0,1,0,7.07,78.0,Small
O0001807,C004047,R00399,M006109,D00571,2026-03-28 06:08:22,3,1710,5,44,1749,Delivered,6,0,1,0,0.29,349.8,Large
O0001808,C003335,R00050,M010796,D02588,2026-02-09 06:32:03,2,858,58,23,823,Delivered,6,0,0,0,6.76,164.6,Medium
O0001809,C002243,R01077,M010966,D03891,2025-06-19 16:23:45,3,1452,43,50,1459,Delivered,16,0,0,0,2.96,291.8,Large
O0001810,C000784,R01132,M014490,D03095,2025-09-08 07:47:12,3,384,56,53,381,Delivered,7,0,0,0,14.58,76.2,Small
O0001811,C000203,R01168,M000851,D02628,2026-04-30 17:02:04,3,1050,67,56,1039,Delivered,17,0,0,0,6.38,207.8,Large
O0001812,C000154,R00376,M000160,D02423,2026-01-21 01:18:47,1,430,34,47,443,Delivered,1,0,0,0,7.91,88.6,Medium
O0001813,C002318,R00732,M008079,D00079,2026-03-06 11:05:48,2,1112,42,38,1108,Delivered,11,0,0,0,3.78,221.6,Large
O0001814,C000068,R01052,M014619,D02326,2026-04-17 08:43:41,3,417,51,50,416,Delivered,8,0,0,0,12.23,83.2,Medium
O0001815,C004374,R00246,M002148,D03241,2025-08-09 07:46:58,1,612,18,41,635,Delivered,7,0,1,0,2.94,127.0,Medium
