item_id,restaurant_id,cuisine_type,item_name,price,preparation_time
M004340,R00138,Chinese,Manchurian,326,22
M004341,R00891,North Indian,Chole Bhature,366,20
M004342,R00554,Pizza,Pepperoni Pizza,121,36
M004343,R01222,South Indian,Idli,563,25
M004344,R00253,Pizza,Pepperoni Pizza,509,26
M004345,R00131,South Indian,Masala Dosa,140,17
M004346,R00722,North Indian,Dal Makhani,316,12
M004347,R00450,South Indian,Idli,132,27
M004348,R00640,South Indian,Idli,188,42
M004349,R00804,Desserts,Brownie,525,25
M004350,R00070,Beverages,Lemon Juice,451,44
M004351,R00245,Biryani,Mutton Biryani,106,30
M004352,R00826,South Indian,Uttapam,649,14
M004353,R01296,Burger,Cheese Burger,397,29
M004354,R00848,South Indian,Uttapam,123,36
M004355,R01169,North Indian,Chole Bhature,334,22
M004356,R01284,North Indian,Dal Makhani,694,33
M004357,R00587,Biryani,Mutton Biryani,486,20
M004358,R00650,South Indian,Uttapam,634,40
M004359,R00446,Healthy Foods,Grilled Chicken,553,18
M004360,R01211,Biryani,Paneer Biryani,277,22
M004361,R00600,South Indian,Pongal,238,32
M004362,R00439,North Indian,Butter Naan,278,23
M004363,R00676,South Indian,Pongal,133,24
M004364,R01051,Pizza,Veg Pizza,298,24
M004365,R00015,South Indian,Idli,101,44
M004366,R00870,South Indian,Uttapam,362,38
M004367,R00399,South Indian,Uttapam,585,20
M004368,R00507,North Indian,Dal Makhani,390,36
M004369,R00134,Pizza,Farmhouse Pizza,698,37
M004370,R00948,South Indian,Uttapam,238,11
M004371,R00747,Biryani,Paneer Biryani,634,39
M004372,R01260,South Indian,Uttapam,289,18
M004373,R00501,South Indian,Vada,231,33
M004374,R01180,Biryani,Chicken Biryani,459,15
M004375,R00782,Beverages,Cold Coffee,252,18
M004376,R00581,South Indian,Idli,358,25
M004377,R00939,South Indian,Masala Dosa,209,30
M004378,R00983,Healthy Foods,Protein Bowl,299,23
M004379,R00711,North Indian,Dal Makhani,259,32
M004380,R00222,South Indian,Vada,202,38
M004381,R00469,Chinese,Spring Roll,531,35
M004382,R01486,North Indian,Chole Bhature,299,16
M004383,R00456,North Indian,Chole Bhature,114,22
M004384,R00227,Biryani,Veg Biryani,121,35
M004385,R00116,Pizza,Pepperoni Pizza,188,10
M004386,R00917,North Indian,Dal Makhani,230,11
M004387,R01114,Biryani,Chicken Biryani,525,45
M004388,R01119,Beverages,Mojito,618,34
M004389,R00221,North Indian,Dal Makhani,464,24
M004390,R01366,South Indian,Idli,418,31
M004391,R00738,South Indian,Uttapam,138,43
M004392,R01456,Beverages,Mojito,432,32
M004393,R00874,Biryani,Paneer Biryani,452,20
M004394,R00468,Healthy Foods,Salad Bowl,678,36
M004395,R00510,South Indian,Masala Dosa,110,11
M004396,R00998,Chinese,Spring Roll,675,17
M004397,R00474,Chinese,Manchurian,570,13
M004398,R01408,North Indian,Butter Naan,461,38
M004399,R01385,Chinese,Fried Rice,303,38
M004400,R00315,Desserts,Ice Cream,372,18
M004401,R00722,North Indian,Chole Bhature,513,11
M004402,R01142,Pizza,Margherita Pizza,550,30
M004403,R01376,South Indian,Idli,286,10
M004404,R00028,Burger,Veg Burger,650,20
M004405,R00410,Biryani,Veg Biryani,321,12
M004406,R00677,Chinese,Fried Rice,584,39
M004407,R00432,Burger,Chicken Burger,504,23
M004408,R00302,North Indian,Chole Bhature,559,12
M004409,R01275,South Indian,Vada,583,16
M004410,R00120,Chinese,Fried Rice,422,20
M004411,R00497,South Indian,Vada,554,30
M004412,R00678,Biryani,Veg Biryani,470,31
M004413,R00596,Biryani,Chicken Biryani,680,28
M004414,R00637,South Indian,Masala Dosa,149,28
M004415,R01488,North Indian,Dal Makhani,226,45
M004416,R01113,South Indian,Idli,674,35
M004417,R00657,Pizza,Farmhouse Pizza,375,40
M004418,R00835,Pizza,Farmhouse Pizza,234,28
M004419,R00462,South Indian,Pongal,420,28
M004420,R01244,Chinese,Fried Rice,240,30
M004421,R01352,Biryani,Veg Biryani,565,38
M004422,R01148,North Indian,Dal Makhani,275,27
M004423,R00654,Biryani,Veg Biryani,280,23
M004424,R01238,North Indian,Chole Bhature,536,20
M004425,R00606,South Indian,Vada,425,29
M004426,R01008,North Indian,Butter Naan,124,39
M004427,R01408,North Indian,Paneer Butter Masala,210,42
M004428,R00127,Biryani,Mutton Biryani,362,26
M004429,R01115,South Indian,Vada,301,41
M004430,R00148,Burger,Cheese Burger,179,45
M004431,R01315,Chinese,Noodles,180,28
M004432,R01412,Pizza,Veg Pizza,469,27
M004433,R00882,Biryani,Veg Biryani,171,31
M004434,R00388,North Indian,Chole Bhature,263,16
M004435,R01109,North Indian,Chole Bhature,402,38
M004436,R00317,Desserts,Chocolate Cake,338,26
M004437,R00932,North Indian,Butter Naan,428,45
M004438,R01120,South Indian,Idli,229,17
M004439,R00852,Pizza,Farmhouse Pizza,374,11
M004440,R01445,Biryani,Veg Biryani,96,23
M004441,R01425,North Indian,Dal Makhani,146,16
M004442,R00921,North Indian,Butter Naan,468,26
M004443,R00055,Biryani,Mutton Biryani,676,35
M004444,R00018,North Indian,Butter Naan,388,22
M004445,R01028,North Indian,Dal Makhani,693,27
M004446,R01085,North Indian,Butter Naan,283,37
M004447,R00833,Healthy Foods,Protein Bowl,204,41
M004448,R01439,South Indian,Idli,243,31
M004449,R00357,Biryani,Paneer Biryani,452,14
M004450,R00074,North Indian,Paneer Butter Masala,218,40
M004451,R01159,Pizza,Pepperoni Pizza,694,39
M004452,R00755,North Indian,Butter Naan,393,32
M004453,R01036,Biryani,Veg Biryani,506,31
M004454,R01463,Burger,Cheese Burger,349,15
M004455,R00946,Burger,Veg Burger,652,32
M004456,R01192,South Indian,Idli,224,37
M004457,R01406,Burger,Chicken Burger,333,41
M004458,R01118,North Indian,Paneer Butter Masala,122,29
M004459,R01469,North Indian,Paneer Butter Masala,426,18
M004460,R01073,Pizza,Farmhouse Pizza,565,30
M004461,R00304,South Indian,Masala Dosa,83,45
M004462,R01124,North Indian,Dal Makhani,136,36
M004463,R01150,Pizza,Margherita Pizza,517,43
M004464,R00594,Biryani,Paneer Biryani,569,22
M004465,R01059,South Indian,Vada,294,22
M004466,R01165,Burger,Veg Burger,397,34
M004467,R00178,Chinese,Noodles,304,27
M004468,R00246,Desserts,Chocolate Cake,261,16
M004469,R01099,Chinese,Spring Roll,582,24
M004470,R00452,South Indian,Vada,670,42
M004471,R00393,Chinese,Spring Roll,251,30
M004472,R01131,South Indian,Vada,577,33
M004473,R01353,South Indian,Uttapam,659,19
M004474,R01169,North Indian,Chole Bhature,105,45
M004475,R00156,South Indian,Uttapam,179,16
M004476,R00941,Pizza,Margherita Pizza,156,12
M004477,R01497,Biryani,Mutton Biryani,554,23
M004478,R00221,North Indian,Chole Bhature,348,18
M004479,R01398,South Indian,Idli,94,43
M004480,R00630,Burger,Chicken Burger,559,13
M004481,R00351,South Indian,Uttapam,502,11
M004482,R00201,Biryani,Paneer Biryani,286,19
M004483,R01345,North Indian,Chole Bhature,346,39
M004484,R00356,South Indian,Vada,356,31
M004485,R01254,Pizza,Farmhouse Pizza,699,19
M004486,R00838,Biryani,Veg Biryani,205,44
M004487,R00838,Biryani,Mutton Biryani,162,35
M004488,R00799,Chinese,Fried Rice,431,35
M004489,R00573,North Indian,Paneer Butter Masala,372,14
M004490,R01119,Beverages,Mojito,279,26
M004491,R01387,South Indian,Pongal,672,31
M004492,R00160,South Indian,Vada,343,10
M004493,R01278,South Indian,Idli,168,12
M004494,R00386,Burger,Chicken Burger,224,25
M004495,R01148,North Indian,Chole Bhature,123,11
M004496,R00378,Biryani,Paneer Biryani,692,10
M004497,R00397,North Indian,Chole Bhature,219,36
M004498,R00268,South Indian,Uttapam,445,31
M004499,R01101,Pizza,Farmhouse Pizza,343,21
M004500,R01489,Biryani,Paneer Biryani,498,40
M004501,R01026,Pizza,Farmhouse Pizza,660,23
M004502,R01456,Beverages,Mojito,573,35
M004503,R01192,South Indian,Masala Dosa,176,37
M004504,R00606,South Indian,Masala Dosa,645,20
M004505,R01416,North Indian,Paneer Butter Masala,483,17
M004506,R01018,North Indian,Dal Makhani,634,29
M004507,R00746,Burger,Chicken Burger,562,34
M004508,R00820,Biryani,Veg Biryani,641,15
M004509,R00673,Burger,Cheese Burger,270,18
M004510,R00702,South Indian,Masala Dosa,296,32
M004511,R00183,Healthy Foods,Grilled Chicken,164,29
M004512,R01301,Burger,Chicken Burger,553,10
M004513,R00366,Chinese,Spring Roll,284,38
M004514,R01073,Pizza,Farmhouse Pizza,650,34
M004515,R00948,South Indian,Idli,274,23
M004516,R00640,South Indian,Vada,333,27
M004517,R00839,Biryani,Paneer Biryani,457,23
M004518,R01075,Burger,Chicken Burger,436,34
M004519,R00576,Pizza,Margherita Pizza,499,20
M004520,R00143,Healthy Foods,Protein Bowl,577,16
M004521,R00418,Biryani,Veg Biryani,291,19
M004522,R00551,South Indian,Masala Dosa,109,45
M004523,R01075,Burger,Chicken Burger,253,17
M004524,R01167,Pizza,Pepperoni Pizza,678,22
M004525,R00110,Biryani,Paneer Biryani,654,24
M004526,R01313,North Indian,Dal Makhani,411,17
M004527,R00166,Healthy Foods,Protein Bowl,601,13
M004528,R00553,Desserts,Chocolate Cake,161,17
M004529,R00839,Biryani,Paneer Biryani,288,27
M004530,R01113,South Indian,Uttapam,420,32
M004531,R01133,Chinese,Spring Roll,602,17
M004532,R00149,North Indian,Butter Naan,653,31
M004533,R00413,South Indian,Pongal,454,25
M004534,R01459,Biryani,Veg Biryani,258,18
M004535,R01124,North Indian,Butter Naan,565,43
M004536,R01363,Biryani,Veg Biryani,640,16
M004537,R00069,South Indian,Idli,141,41
M004538,R00141,Desserts,Ice Cream,327,33
M004539,R01039,South Indian,Pongal,294,39
M004540,R00857,Biryani,Mutton Biryani,609,38
M004541,R01274,Burger,Veg Burger,609,44
M004542,R00243,Burger,Cheese Burger,355,43
M004543,R01494,Chinese,Fried Rice,127,19
M004544,R01412,Pizza,Margherita Pizza,563,29
M004545,R01265,Pizza,Pepperoni Pizza,614,14
M004546,R01055,South Indian,Masala Dosa,211,11
M004547,R01028,North Indian,Chole Bhature,691,34
M004548,R01428,Burger,Veg Burger,664,43
M004549,R00658,South Indian,Vada,212,29
M004550,R00182,Biryani,Chicken Biryani,574,18
M004551,R01055,South Indian,Vada,371,43
M004552,R01025,Burger,Veg Burger,256,32
M004553,R01062,Chinese,Noodles,390,15
M004554,R01116,Biryani,Paneer Biryani,550,15
M004555,R00890,South Indian,Pongal,559,26
M004556,R00328,Biryani,Paneer Biryani,625,29
M004557,R00820,Biryani,Veg Biryani,548,45
M004558,R00710,Biryani,Paneer Biryani,299,44
M004559,R01459,Biryani,Paneer Biryani,220,14
M004560,R01441,Biryani,Mutton Biryani,385,28
M004561,R00018,North Indian,Dal Makhani,272,31
M004562,R01266,Pizza,Margherita Pizza,574,21
M004563,R00980,Biryani,Chicken Biryani,221,24
M004564,R00342,Burger,Cheese Burger,558,22
M004565,R00146,South Indian,Pongal,105,15
M004566,R00114,Burger,Cheese Burger,238,45
M004567,R00140,Biryani,Chicken Biryani,319,26
M004568,R00375,Healthy Foods,Grilled Chicken,409,13
M004569,R00340,Beverages,Mojito,397,18
M004570,R00434,Burger,Cheese Burger,568,42
M004571,R01079,Healthy Foods,Salad Bowl,257,14
M004572,R00401,Chinese,Noodles,182,40
M004573,R00735,Burger,Chicken Burger,351,13
M004574,R01192,South Indian,Vada,221,33
M004575,R00680,Chinese,Fried Rice,97,17
M004576,R00393,Chinese,Manchurian,91,38
M004577,R01490,South Indian,Idli,466,25
M004578,R00115,Pizza,Pepperoni Pizza,432,31
M004579,R00490,Biryani,Veg Biryani,151,23
M004580,R01120,South Indian,Masala Dosa,189,25
M004581,R00751,Chinese,Manchurian,611,34
M004582,R00858,Burger,Veg Burger,300,25
M004583,R00885,Burger,Cheese Burger,552,12
M004584,R00189,Biryani,Veg Biryani,697,19
M004585,R01425,North Indian,Paneer Butter Masala,120,45
M004586,R01027,Biryani,Paneer Biryani,289,19
M004587,R00494,Burger,Chicken Burger,347,40
M004588,R01315,Chinese,Noodles,355,11
M004589,R00782,Beverages,Mojito,170,19
M004590,R00417,Chinese,Fried Rice,124,33
M004591,R01071,Pizza,Veg Pizza,297,13
M004592,R00600,South Indian,Vada,237,13
M004593,R00110,Biryani,Paneer Biryani,675,37
M004594,R01202,North Indian,Paneer Butter Masala,503,10
M004595,R00599,Chinese,Spring Roll,582,17
M004596,R01285,Desserts,Brownie,126,20
M004597,R00687,Burger,Cheese Burger,151,43
M004598,R00556,Biryani,Chicken Biryani,217,12
M004599,R01060,Burger,Veg Burger,222,18
M004600,R00522,Biryani,Paneer Biryani,414,43
M004601,R00969,North Indian,Chole Bhature,222,11
M004602,R00878,Biryani,Mutton Biryani,515,44
M004603,R00445,Healthy Foods,Salad Bowl,513,35
M004604,R01151,South Indian,Pongal,542,25
M004605,R00335,South Indian,Masala Dosa,423,23
M004606,R00453,Chinese,Fried Rice,167,43
M004607,R01312,Chinese,Manchurian,496,13
M004608,R00223,Beverages,Cold Coffee,351,12
M004609,R00420,Burger,Veg Burger,437,12
M004610,R01281,Biryani,Veg Biryani,155,26
M004611,R00125,Pizza,Pepperoni Pizza,419,21
M004612,R01009,Biryani,Veg Biryani,542,31
M004613,R01106,Burger,Chicken Burger,114,41
M004614,R00799,Chinese,Manchurian,237,19
M004615,R00751,Chinese,Manchurian,653,13
M004616,R00780,Biryani,Mutton Biryani,436,44
M004617,R01425,North Indian,Butter Naan,546,28
M004618,R00294,North Indian,Dal Makhani,327,25
M004619,R00150,Biryani,Mutton Biryani,646,30
M004620,R01028,North Indian,Paneer Butter Masala,446,18
M004621,R00724,Healthy Foods,Grilled Chicken,358,17
M004622,R00007,South Indian,Idli,370,39
M004623,R00827,Biryani,Paneer Biryani,91,35
M004624,R00093,Biryani,Veg Biryani,582,20
M004625,R01267,Biryani,Mutton Biryani,177,35
M004626,R01295,Pizza,Veg Pizza,252,20
M004627,R01449,South Indian,Masala Dosa,298,19
M004628,R00401,Chinese,Manchurian,543,10
M004629,R00103,Healthy Foods,Salad Bowl,658,42
M004630,R00099,Pizza,Veg Pizza,394,13
M004631,R00221,North Indian,Dal Makhani,441,34
M004632,R00863,South Indian,Uttapam,137,42
M004633,R00743,South Indian,Uttapam,330,40
M004634,R00947,Biryani,Mutton Biryani,208,26
M004635,R00283,Burger,Veg Burger,389,42
M004636,R01214,South Indian,Pongal,345,15
M004637,R00675,South Indian,Vada,289,38
M004638,R01383,North Indian,Dal Makhani,686,11
M004639,R00166,Healthy Foods,Grilled Chicken,229,28
M004640,R01330,Burger,Cheese Burger,417,16
M004641,R01212,South Indian,Uttapam,298,35
M004642,R00251,Biryani,Chicken Biryani,228,21
M004643,R01332,Burger,Chicken Burger,295,42
M004644,R00667,Burger,Chicken Burger,654,23
M004645,R01461,Beverages,Lemon Juice,648,18
M004646,R00471,Chinese,Manchurian,471,30
M004647,R00623,South Indian,Vada,311,31
M004648,R01041,South Indian,Pongal,338,28
M004649,R00793,Chinese,Noodles,488,35
M004650,R01335,Pizza,Margherita Pizza,252,29
M004651,R01436,South Indian,Idli,378,34
M004652,R01010,North Indian,Chole Bhature,153,30
M004653,R00560,Pizza,Veg Pizza,223,12
M004654,R00962,Desserts,Brownie,197,21
M004655,R00615,South Indian,Vada,547,23
M004656,R00213,South Indian,Idli,644,27
M004657,R00680,Chinese,Spring Roll,564,42
M004658,R00040,South Indian,Vada,466,41
M004659,R00602,Chinese,Manchurian,84,38
M004660,R00653,Biryani,Veg Biryani,222,28
M004661,R00858,Burger,Cheese Burger,542,30
M004662,R00595,North Indian,Paneer Butter Masala,517,30
M004663,R00472,Burger,Cheese Burger,587,16
M004664,R00806,South Indian,Idli,489,30
M004665,R00199,North Indian,Chole Bhature,129,28
M004666,R00559,North Indian,Dal Makhani,480,37
M004667,R00175,Chinese,Fried Rice,395,19
M004668,R00646,Healthy Foods,Protein Bowl,322,16
M004669,R01341,North Indian,Butter Naan,426,24
M004670,R00181,North Indian,Paneer Butter Masala,167,22
M004671,R01420,Biryani,Chicken Biryani,441,34
M004672,R00948,South Indian,Masala Dosa,215,32
M004673,R01338,Biryani,Paneer Biryani,386,37
M004674,R00832,North Indian,Dal Makhani,694,14
M004675,R00738,South Indian,Idli,402,10
M004676,R01162,Biryani,Paneer Biryani,467,20
M004677,R00940,Beverages,Mojito,342,19
M004678,R00655,Healthy Foods,Salad Bowl,252,21
M004679,R01006,Burger,Chicken Burger,331,23
M004680,R00003,North Indian,Dal Makhani,237,38
M004681,R01409,South Indian,Idli,283,32
M004682,R00917,North Indian,Paneer Butter Masala,237,27
M004683,R01464,Desserts,Ice Cream,413,17
M004684,R00031,South Indian,Vada,192,27
M004685,R01301,Burger,Veg Burger,198,29
M004686,R00470,South Indian,Pongal,681,34
M004687,R00361,North Indian,Chole Bhature,539,34
M004688,R00985,South Indian,Pongal,582,32
M004689,R00424,South Indian,Pongal,600,12
M004690,R01058,Burger,Veg Burger,233,43
M004691,R01060,Burger,Cheese Burger,536,14
M004692,R00670,Burger,Veg Burger,183,20
M004693,R01132,South Indian,Idli,104,36
M004694,R00038,Burger,Cheese Burger,624,23
M004695,R00847,South Indian,Pongal,524,16
M004696,R00586,Biryani,Veg Biryani,263,16
M004697,R00220,Biryani,Veg Biryani,219,36
M004698,R00615,South Indian,Idli,510,42
M004699,R00190,Chinese,Noodles,540,10
M004700,R00072,South Indian,Vada,464,13
M004701,R00072,South Indian,Vada,278,43
M004702,R00859,North Indian,Chole Bhature,186,45
M004703,R00049,South Indian,Uttapam,422,18
M004704,R01418,South Indian,Pongal,630,43
M004705,R01046,North Indian,Dal Makhani,210,37
M004706,R01451,South Indian,Uttapam,206,36
M004707,R00413,South Indian,Masala Dosa,272,11
M004708,R00656,South Indian,Vada,177,18
M004709,R01462,South Indian,Idli,126,41
M004710,R01355,Biryani,Mutton Biryani,338,33
M004711,R00542,Biryani,Mutton Biryani,560,21
M004712,R00773,North Indian,Paneer Butter Masala,425,40
M004713,R00854,Biryani,Mutton Biryani,255,26
M004714,R00992,Pizza,Margherita Pizza,179,13
M004715,R01054,Pizza,Veg Pizza,398,35
M004716,R01299,Pizza,Farmhouse Pizza,361,34
M004717,R00055,Biryani,Chicken Biryani,648,32
M004718,R00128,South Indian,Uttapam,607,28
M004719,R01370,North Indian,Chole Bhature,475,33
M004720,R01237,North Indian,Dal Makhani,321,40
M004721,R00457,North Indian,Butter Naan,249,31
M004722,R00192,Chinese,Fried Rice,669,40
M004723,R00336,North Indian,Butter Naan,239,45
M004724,R01260,South Indian,Uttapam,496,33
M004725,R01027,Biryani,Paneer Biryani,585,13
M004726,R00944,Healthy Foods,Protein Bowl,406,36
M004727,R01196,Burger,Chicken Burger,340,38
M004728,R00695,South Indian,Idli,227,25
M004729,R00847,South Indian,Uttapam,584,30
M004730,R00540,Desserts,Brownie,435,18
M004731,R00383,Biryani,Paneer Biryani,124,20
M004732,R00080,Burger,Veg Burger,445,34
M004733,R00595,North Indian,Paneer Butter Masala,140,39
M004734,R00008,South Indian,Uttapam,279,20
M004735,R01192,South Indian,Vada,510,16
M004736,R01172,Biryani,Mutton Biryani,457,14
M004737,R00810,North Indian,Chole Bhature,628,38
M004738,R00452,South Indian,Vada,676,17
M004739,R01079,Healthy Foods,Grilled Chicken,616,38
M004740,R01144,Chinese,Manchurian,195,25
M004741,R01380,Biryani,Mutton Biryani,580,35
M004742,R01332,Burger,Chicken Burger,354,17
M004743,R01045,Beverages,Lemon Juice,170,15
M004744,R00449,Pizza,Veg Pizza,567,45
M004745,R00778,Pizza,Veg Pizza,542,16
M004746,R00152,South Indian,Vada,372,12
M004747,R01051,Pizza,Veg Pizza,454,19
M004748,R00934,North Indian,Chole Bhature,697,24
M004749,R00085,Pizza,Veg Pizza,491,30
M004750,R01134,Biryani,Chicken Biryani,109,34
M004751,R01359,Healthy Foods,Salad Bowl,265,30
M004752,R01230,North Indian,Butter Naan,529,24
M004753,R01188,North Indian,Butter Naan,96,42
M004754,R00816,Biryani,Paneer Biryani,259,26
M004755,R00845,South Indian,Pongal,211,30
M004756,R00257,North Indian,Dal Makhani,155,39
M004757,R00599,Chinese,Spring Roll,106,34
M004758,R01273,South Indian,Masala Dosa,160,12
M004759,R01355,Biryani,Mutton Biryani,240,29
M004760,R00292,Biryani,Paneer Biryani,600,12
M004761,R00680,Chinese,Manchurian,461,23
M004762,R00529,North Indian,Paneer Butter Masala,684,11
M004763,R00822,Pizza,Pepperoni Pizza,287,45
M004764,R00578,Desserts,Brownie,611,18
M004765,R01043,Burger,Cheese Burger,93,15
M004766,R00005,North Indian,Chole Bhature,625,37
M004767,R00261,Chinese,Spring Roll,510,15
M004768,R00545,South Indian,Pongal,393,37
M004769,R00943,South Indian,Pongal,222,14
M004770,R01435,North Indian,Butter Naan,83,37
M004771,R00363,North Indian,Butter Naan,527,41
M004772,R01194,South Indian,Idli,235,40
M004773,R00769,Biryani,Chicken Biryani,540,17
M004774,R01436,South Indian,Masala Dosa,272,17
M004775,R01179,Biryani,Chicken Biryani,538,41
M004776,R00949,Healthy Foods,Protein Bowl,201,35
M004777,R01300,South Indian,Vada,236,32
M004778,R00188,South Indian,Idli,309,33
M004779,R00945,South Indian,Vada,430,15
M004780,R00399,South Indian,Vada,641,42
M004781,R00192,Chinese,Fried Rice,429,39
M004782,R01162,Biryani,Chicken Biryani,183,25
M004783,R01216,South Indian,Uttapam,288,18
M004784,R00368,South Indian,Masala Dosa,675,12
M004785,R01008,North Indian,Chole Bhature,628,42
M004786,R00411,Biryani,Paneer Biryani,564,31
M004787,R00704,South Indian,Uttapam,501,30
M004788,R00921,North Indian,Butter Naan,185,36
M004789,R01084,South Indian,Masala Dosa,390,12
M004790,R00088,Biryani,Paneer Biryani,162,30
M004791,R01155,South Indian,Idli,699,28
M004792,R01406,Burger,Chicken Burger,576,30
M004793,R01329,South Indian,Pongal,236,13
