delivery_id,order_id,rider_id,distance_km,delivery_duration
DV0013949,O0013949,D02642,10.9,35
DV0013950,O0013950,D00755,7.0,41
DV0013951,O0013951,D03697,3.4,58
DV0013952,O0013952,D01091,11.4,38
DV0013953,O0013953,D02311,4.2,57
DV0013954,O0013954,D01090,11.6,26
DV0013955,O0013955,D00624,10.6,56
DV0013956,O0013956,D01890,8.0,38
DV0013957,O0013957,D03871,1.4,50
DV0013958,O0013958,D02029,2.7,52
DV0013959,O0013959,D01749,6.0,39
DV0013960,O0013960,D00492,8.4,44
DV0013961,O0013961,D00527,6.0,57
DV0013962,O0013962,D00034,9.2,57
DV0013963,O0013963,D03665,4.8,30
DV0013964,O0013964,D02010,2.0,20
DV0013965,O0013965,D02872,6.0,34
DV0013966,O0013966,D03371,4.9,43
DV0013967,O0013967,D03996,3.6,48
DV0013968,O0013968,D00925,2.6,51
DV0013969,O0013969,D00789,9.7,24
DV0013970,O0013970,D03152,7.8,35
DV0013971,O0013971,D03809,1.5,37
DV0013972,O0013972,D02557,9.4,48
DV0013973,O0013973,D03195,11.8,35
DV0013974,O0013974,D03813,11.9,47
DV0013975,O0013975,D01308,4.3,56
DV0013976,O0013976,D02160,7.2,45
DV0013977,O0013977,D01832,6.9,26
DV0013978,O0013978,D00632,10.4,50
DV0013979,O0013979,D02055,3.7,46
DV0013980,O0013980,D00351,2.0,48
DV0013981,O0013981,D00016,6.5,29
DV0013982,O0013982,D01582,1.8,32
DV0013983,O0013983,D02425,4.0,23
DV0013984,O0013984,D02373,8.5,26
DV0013985,O0013985,D00928,3.7,42
DV0013986,O0013986,D02864,6.5,56
DV0013987,O0013987,D03829,5.4,57
DV0013988,O0013988,D02796,10.1,56
DV0013989,O0013989,D00667,10.2,45
DV0013990,O0013990,D03628,5.0,46
DV0013991,O0013991,D00384,1.4,50
DV0013992,O0013992,D02835,2.8,46
DV0013993,O0013993,D02095,3.3,16
DV0013994,O0013994,D03008,1.1,40
DV0013995,O0013995,D03483,11.9,56
DV0013996,O0013996,D02479,10.0,41
DV0013997,O0013997,D01573,11.6,17
DV0013998,O0013998,D03107,2.3,24
DV0013999,O0013999,D01415,7.8,37
DV0014000,O0014000,D01166,3.3,20
DV0014001,O0014001,D02616,11.6,54
DV0014002,O0014002,D02259,5.0,41
DV0014003,O0014003,D00207,6.8,40
DV0014004,O0014004,D03455,6.1,36
DV0014005,O0014005,D01775,5.3,21
DV0014006,O0014006,D01681,10.9,39
DV0014007,O0014007,D02840,3.0,50
DV0014008,O0014008,D02408,2.2,54
DV0014009,O0014009,D01734,7.0,32
DV0014010,O0014010,D02428,1.0,23
DV0014011,O0014011,D03267,6.0,16
DV0014012,O0014012,D01520,8.0,26
DV0014013,O0014013,D00215,10.5,19
DV0014014,O0014014,D01872,5.6,24
DV0014015,O0014015,D01443,10.4,20
DV0014016,O0014016,D01840,1.5,26
DV0014017,O0014017,D00427,7.8,30
DV0014018,O0014018,D00213,1.6,45
DV0014019,O0014019,D03969,11.4,17
DV0014020,O0014020,D02109,2.9,58
DV0014021,O0014021,D03351,10.8,52
DV0014022,O0014022,D02524,5.4,40
DV0014023,O0014023,D02415,10.3,38
DV0014024,O0014024,D01704,5.1,20
DV0014025,O0014025,D02247,4.7,32
DV0014026,O0014026,D00347,7.5,20
DV0014027,O0014027,D02576,1.6,57
DV0014028,O0014028,D03211,9.3,52
DV0014029,O0014029,D01608,9.0,45
DV0014030,O0014030,D02212,11.9,34
DV0014031,O0014031,D00431,8.4,45
DV0014032,O0014032,D03965,2.3,55
DV0014033,O0014033,D00489,11.6,44
DV0014034,O0014034,D00413,10.9,19
DV0014035,O0014035,D01387,9.5,31
DV0014036,O0014036,D03638,9.0,50
DV0014037,O0014037,D01196,5.0,15
DV0014038,O0014038,D01256,1.4,15
DV0014039,O0014039,D00950,7.1,60
DV0014040,O0014040,D03134,4.3,37
DV0014041,O0014041,D00496,10.2,51
DV0014042,O0014042,D00853,11.0,19
DV0014043,O0014043,D01491,7.5,34
DV0014044,O0014044,D00627,7.1,20
DV0014045,O0014045,D00728,2.0,34
DV0014046,O0014046,D00454,5.2,45
DV0014047,O0014047,D03615,7.6,41
DV0014048,O0014048,D03964,6.9,31
DV0014049,O0014049,D02966,7.1,59
DV0014050,O0014050,D01010,9.8,44
DV0014051,O0014051,D02865,4.2,46
DV0014052,O0014052,D02155,9.6,48
DV0014053,O0014053,D03634,5.8,46
DV0014054,O0014054,D02079,8.3,42
DV0014055,O0014055,D03472,10.4,58
DV0014056,O0014056,D01248,8.2,51
DV0014057,O0014057,D01283,10.0,26
DV0014058,O0014058,D00291,7.7,21
DV0014059,O0014059,D03594,11.0,40
DV0014060,O0014060,D01918,9.0,21
DV0014061,O0014061,D03718,2.0,44
DV0014062,O0014062,D03335,4.6,51
DV0014063,O0014063,D03230,8.9,33
DV0014064,O0014064,D00462,9.6,29
DV0014065,O0014065,D00893,2.7,27
DV0014066,O0014066,D00264,10.4,22
DV0014067,O0014067,D02974,5.1,15
DV0014068,O0014068,D03122,4.0,38
DV0014069,O0014069,D01549,9.8,36
DV0014070,O0014070,D03218,7.8,35
DV0014071,O0014071,D01256,5.3,26
DV0014072,O0014072,D00008,4.4,28
DV0014073,O0014073,D01215,8.7,29
DV0014074,O0014074,D00596,3.7,42
DV0014075,O0014075,D03417,8.0,20
DV0014076,O0014076,D03585,10.6,50
DV0014077,O0014077,D03947,8.4,54
DV0014078,O0014078,D00683,8.6,51
DV0014079,O0014079,D01471,3.6,59
DV0014080,O0014080,D01147,3.6,38
DV0014081,O0014081,D03331,4.7,48
DV0014082,O0014082,D03979,6.1,57
DV0014083,O0014083,D01166,9.6,27
DV0014084,O0014084,D01815,4.4,18
DV0014085,O0014085,D01994,6.5,36
DV0014086,O0014086,D02580,3.4,25
DV0014087,O0014087,D00949,3.8,23
DV0014088,O0014088,D00355,1.2,20
DV0014089,O0014089,D00753,7.5,26
DV0014090,O0014090,D03825,3.1,44
DV0014091,O0014091,D01891,7.4,25
DV0014092,O0014092,D00084,11.8,30
DV0014093,O0014093,D03891,9.0,40
DV0014094,O0014094,D02602,8.0,39
DV0014095,O0014095,D03593,9.4,30
DV0014096,O0014096,D00259,7.6,59
DV0014097,O0014097,D00893,2.4,26
DV0014098,O0014098,D02588,11.9,29
DV0014099,O0014099,D01613,5.0,42
DV0014100,O0014100,D00557,8.6,54
DV0014101,O0014101,D02956,2.9,18
DV0014102,O0014102,D02189,5.0,19
DV0014103,O0014103,D03921,4.6,34
DV0014104,O0014104,D01120,11.7,38
DV0014105,O0014105,D00736,3.0,51
DV0014106,O0014106,D02893,8.4,47
DV0014107,O0014107,D03376,3.8,18
DV0014108,O0014108,D02442,6.0,59
DV0014109,O0014109,D03314,7.4,40
DV0014110,O0014110,D03073,9.1,32
DV0014111,O0014111,D02257,6.0,38
DV0014112,O0014112,D01119,8.0,19
DV0014113,O0014113,D01698,1.5,49
DV0014114,O0014114,D03781,5.2,26
DV0014115,O0014115,D00385,2.1,51
DV0014116,O0014116,D03189,2.7,15
DV0014117,O0014117,D01298,11.0,22
DV0014118,O0014118,D01613,1.2,35
DV0014119,O0014119,D01938,4.8,49
DV0014120,O0014120,D01550,8.3,42
DV0014121,O0014121,D00690,5.7,22
DV0014122,O0014122,D00537,4.5,57
DV0014123,O0014123,D01337,9.4,37
DV0014124,O0014124,D01691,1.7,18
DV0014125,O0014125,D01837,11.9,22
DV0014126,O0014126,D02281,1.4,53
DV0014127,O0014127,D00101,2.6,17
DV0014128,O0014128,D02928,2.8,40
DV0014129,O0014129,D01204,9.8,25
DV0014130,O0014130,D01220,10.1,45
DV0014131,O0014131,D02482,3.8,47
DV0014132,O0014132,D03128,11.6,17
DV0014133,O0014133,D02478,7.0,33
DV0014134,O0014134,D02315,1.6,29
DV0014135,O0014135,D03725,10.4,48
DV0014136,O0014136,D03088,6.9,32
DV0014137,O0014137,D03237,1.4,32
DV0014138,O0014138,D01971,2.0,45
DV0014139,O0014139,D03902,5.5,28
DV0014140,O0014140,D03106,11.1,45
DV0014141,O0014141,D03994,9.5,42
DV0014142,O0014142,D02867,4.3,38
DV0014143,O0014143,D03104,6.8,24
DV0014144,O0014144,D01519,6.0,27
DV0014145,O0014145,D02010,1.2,53
DV0014146,O0014146,D03901,9.8,19
DV0014147,O0014147,D01782,11.3,43
DV0014148,O0014148,D03205,4.3,34
DV0014149,O0014149,D00316,3.9,40
DV0014150,O0014150,D02389,2.7,59
DV0014151,O0014151,D00529,5.4,60
DV0014152,O0014152,D03067,1.5,53
DV0014153,O0014153,D02021,7.3,16
DV0014154,O0014154,D01670,2.4,58
DV0014155,O0014155,D00173,2.4,50
DV0014156,O0014156,D00800,1.2,52
DV0014157,O0014157,D00412,1.5,48
DV0014158,O0014158,D02386,8.0,58
DV0014159,O0014159,D01891,3.5,19
DV0014160,O0014160,D02847,9.7,49
DV0014161,O0014161,D02872,4.3,48
DV0014162,O0014162,D01293,5.7,54
DV0014163,O0014163,D00603,6.0,54
DV0014164,O0014164,D02683,7.9,40
DV0014165,O0014165,D00273,4.3,33
DV0014166,O0014166,D02945,6.6,60
DV0014167,O0014167,D00622,6.0,15
DV0014168,O0014168,D01146,1.5,60
DV0014169,O0014169,D01224,10.3,24
DV0014170,O0014170,D00403,4.5,60
DV0014171,O0014171,D02301,7.1,15
DV0014172,O0014172,D03707,2.1,35
DV0014173,O0014173,D02960,7.1,57
DV0014174,O0014174,D00633,9.0,43
DV0014175,O0014175,D00235,8.1,25
DV0014176,O0014176,D03117,2.2,52
DV0014177,O0014177,D00248,2.4,31
DV0014178,O0014178,D01569,9.7,17
DV0014179,O0014179,D03009,4.9,47
DV0014180,O0014180,D02886,2.0,52
DV0014181,O0014181,D02046,4.7,57
DV0014182,O0014182,D01154,5.4,32
DV0014183,O0014183,D03996,6.6,20
DV0014184,O0014184,D01151,2.7,21
DV0014185,O0014185,D00732,6.9,38
DV0014186,O0014186,D00116,2.1,55
DV0014187,O0014187,D03556,6.6,36
DV0014188,O0014188,D00236,1.5,21
DV0014189,O0014189,D01976,10.7,38
DV0014190,O0014190,D02991,8.2,20
DV0014191,O0014191,D00018,2.2,54
DV0014192,O0014192,D00083,10.3,41
DV0014193,O0014193,D01298,3.9,21
DV0014194,O0014194,D03856,2.1,20
DV0014195,O0014195,D02217,1.1,43
DV0014196,O0014196,D00416,3.6,15
DV0014197,O0014197,D01885,9.3,57
DV0014198,O0014198,D02615,3.0,18
DV0014199,O0014199,D01376,6.4,59
DV0014200,O0014200,D02585,7.6,28
DV0014201,O0014201,D02950,4.0,40
DV0014202,O0014202,D03313,9.6,45
DV0014203,O0014203,D01002,8.5,53
DV0014204,O0014204,D01197,7.0,38
DV0014205,O0014205,D00667,2.9,29
DV0014206,O0014206,D03822,9.1,50
DV0014207,O0014207,D01933,11.3,54
DV0014208,O0014208,D02679,8.1,58
DV0014209,O0014209,D02331,4.3,39
DV0014210,O0014210,D01600,8.9,45
DV0014211,O0014211,D03901,6.0,35
DV0014212,O0014212,D00441,4.2,51
DV0014213,O0014213,D01235,11.8,51
DV0014214,O0014214,D00216,11.4,49
DV0014215,O0014215,D00225,5.9,53
DV0014216,O0014216,D02634,7.2,25
DV0014217,O0014217,D00784,9.5,38
DV0014218,O0014218,D00004,3.7,52
DV0014219,O0014219,D03825,9.1,41
DV0014220,O0014220,D00753,8.6,32
DV0014221,O0014221,D02296,8.3,18
DV0014222,O0014222,D01073,10.7,15
DV0014223,O0014223,D02916,6.3,41
DV0014224,O0014224,D02014,1.2,15
DV0014225,O0014225,D00146,9.0,25
DV0014226,O0014226,D00412,7.9,37
DV0014227,O0014227,D02241,4.0,16
DV0014228,O0014228,D01266,10.9,40
DV0014229,O0014229,D00554,8.0,50
DV0014230,O0014230,D02395,7.8,43
DV0014231,O0014231,D03274,4.5,59
DV0014232,O0014232,D01885,2.1,42
DV0014233,O0014233,D00725,7.9,15
DV0014234,O0014234,D01782,6.5,36
DV0014235,O0014235,D02459,2.1,60
DV0014236,O0014236,D01123,10.9,26
DV0014237,O0014237,D00549,5.4,32
DV0014238,O0014238,D01187,1.5,45
DV0014239,O0014239,D02973,10.6,58
DV0014240,O0014240,D02440,8.8,24
DV0014241,O0014241,D03706,2.4,42
DV0014242,O0014242,D03483,10.1,57
DV0014243,O0014243,D02962,5.1,36
DV0014244,O0014244,D02281,10.7,40
DV0014245,O0014245,D00553,3.6,36
DV0014246,O0014246,D03485,9.8,41
DV0014247,O0014247,D01334,11.6,39
DV0014248,O0014248,D03870,5.0,21
DV0014249,O0014249,D02466,6.3,50
DV0014250,O0014250,D01335,3.1,30
DV0014251,O0014251,D00006,8.7,29
DV0014252,O0014252,D02472,8.8,58
DV0014253,O0014253,D01505,3.8,40
DV0014254,O0014254,D01334,1.1,26
DV0014255,O0014255,D00257,4.5,48
DV0014256,O0014256,D01151,9.8,49
DV0014257,O0014257,D00386,4.4,24
DV0014258,O0014258,D03904,5.6,55
DV0014259,O0014259,D02188,3.5,41
DV0014260,O0014260,D00471,8.8,15
DV0014261,O0014261,D00122,8.8,35
DV0014262,O0014262,D00687,8.7,38
DV0014263,O0014263,D02198,10.8,42
DV0014264,O0014264,D02370,3.6,41
DV0014265,O0014265,D02624,8.1,39
DV0014266,O0014266,D00472,10.3,55
DV0014267,O0014267,D03110,1.6,15
DV0014268,O0014268,D03133,9.0,53
DV0014269,O0014269,D01383,7.5,31
DV0014270,O0014270,D00793,6.6,26
DV0014271,O0014271,D02536,10.0,50
DV0014272,O0014272,D03061,11.5,27
DV0014273,O0014273,D01205,3.4,35
DV0014274,O0014274,D01053,8.1,52
DV0014275,O0014275,D00716,3.1,15
DV0014276,O0014276,D00613,8.1,58
DV0014277,O0014277,D01941,6.1,30
DV0014278,O0014278,D03287,8.4,59
DV0014279,O0014279,D00130,11.6,18
DV0014280,O0014280,D02543,5.0,15
DV0014281,O0014281,D03933,6.0,17
DV0014282,O0014282,D01913,4.8,27
DV0014283,O0014283,D00572,10.3,36
DV0014284,O0014284,D02813,11.3,26
DV0014285,O0014285,D02707,7.4,16
DV0014286,O0014286,D03785,4.1,43
DV0014287,O0014287,D01118,1.8,33
DV0014288,O0014288,D03745,6.2,42
DV0014289,O0014289,D00748,8.8,28
DV0014290,O0014290,D00714,8.3,16
DV0014291,O0014291,D00243,10.4,23
DV0014292,O0014292,D01513,11.6,30
DV0014293,O0014293,D00735,6.5,41
DV0014294,O0014294,D00913,5.7,35
DV0014295,O0014295,D03714,1.6,25
DV0014296,O0014296,D03522,1.8,52
DV0014297,O0014297,D03810,2.6,46
DV0014298,O0014298,D03676,5.8,58
DV0014299,O0014299,D00557,9.2,31
DV0014300,O0014300,D01069,7.5,47
DV0014301,O0014301,D02854,3.8,22
DV0014302,O0014302,D00061,6.9,55
DV0014303,O0014303,D00193,5.9,52
DV0014304,O0014304,D01163,10.6,42
DV0014305,O0014305,D00432,7.6,42
DV0014306,O0014306,D03619,2.3,21
DV0014307,O0014307,D01297,5.1,48
DV0014308,O0014308,D01165,3.2,45
DV0014309,O0014309,D02716,3.7,34
DV0014310,O0014310,D02205,5.9,53
DV0014311,O0014311,D02073,3.0,15
DV0014312,O0014312,D03733,5.3,54
DV0014313,O0014313,D00171,11.8,60
DV0014314,O0014314,D03434,6.5,56
DV0014315,O0014315,D03475,1.0,32
DV0014316,O0014316,D00373,3.8,18
DV0014317,O0014317,D00954,2.2,29
DV0014318,O0014318,D01805,1.0,38
DV0014319,O0014319,D03773,3.1,42
DV0014320,O0014320,D02456,1.4,31
DV0014321,O0014321,D01173,4.9,54
DV0014322,O0014322,D01843,1.9,59
DV0014323,O0014323,D00579,11.8,47
DV0014324,O0014324,D02749,7.4,37
DV0014325,O0014325,D01372,4.5,45
DV0014326,O0014326,D01985,3.6,41
DV0014327,O0014327,D00618,10.7,36
DV0014328,O0014328,D03541,7.4,52
DV0014329,O0014329,D01355,10.6,24
DV0014330,O0014330,D02510,5.0,40
DV0014331,O0014331,D00038,5.3,22
DV0014332,O0014332,D02693,6.7,24
DV0014333,O0014333,D03799,11.9,21
DV0014334,O0014334,D03853,5.9,38
DV0014335,O0014335,D03170,5.1,17
DV0014336,O0014336,D01270,9.9,43
DV0014337,O0014337,D00290,1.6,35
DV0014338,O0014338,D00696,6.5,48
DV0014339,O0014339,D01499,11.3,29
DV0014340,O0014340,D03118,2.6,35
DV0014341,O0014341,D02342,11.3,20
DV0014342,O0014342,D01541,5.5,31
DV0014343,O0014343,D00018,10.4,42
DV0014344,O0014344,D01309,5.4,49
DV0014345,O0014345,D02580,7.6,46
DV0014346,O0014346,D01274,9.6,22
DV0014347,O0014347,D00840,7.4,19
DV0014348,O0014348,D03997,10.2,50
DV0014349,O0014349,D01520,1.3,59
DV0014350,O0014350,D03620,3.1,45
DV0014351,O0014351,D01068,7.5,37
DV0014352,O0014352,D03190,5.6,37
DV0014353,O0014353,D02625,6.9,43
DV0014354,O0014354,D00383,7.6,30
DV0014355,O0014355,D03678,4.5,45
DV0014356,O0014356,D00213,11.3,48
DV0014357,O0014357,D00969,6.1,27
DV0014358,O0014358,D02662,10.2,55
DV0014359,O0014359,D00123,7.3,35
DV0014360,O0014360,D00571,7.3,57
DV0014361,O0014361,D03179,8.3,55
DV0014362,O0014362,D02348,10.3,37
DV0014363,O0014363,D03240,11.6,21
DV0014364,O0014364,D00337,1.7,17
DV0014365,O0014365,D03762,4.3,17
DV0014366,O0014366,D01879,8.7,53
DV0014367,O0014367,D01190,3.5,57
DV0014368,O0014368,D01755,3.6,27
DV0014369,O0014369,D03075,9.6,30
DV0014370,O0014370,D01281,3.6,48
DV0014371,O0014371,D01577,2.4,23
DV0014372,O0014372,D01171,2.3,38
DV0014373,O0014373,D00385,7.3,36
DV0014374,O0014374,D03057,7.9,54
DV0014375,O0014375,D01868,2.6,53
DV0014376,O0014376,D01386,8.4,29
DV0014377,O0014377,D00851,2.7,15
DV0014378,O0014378,D02712,6.0,43
DV0014379,O0014379,D01295,2.8,32
DV0014380,O0014380,D01104,3.4,39
DV0014381,O0014381,D01415,7.1,36
DV0014382,O0014382,D01142,3.6,36
DV0014383,O0014383,D02690,3.8,16
DV0014384,O0014384,D02647,8.5,41
DV0014385,O0014385,D02392,9.1,47
DV0014386,O0014386,D03248,10.1,27
DV0014387,O0014387,D01844,11.8,24
DV0014388,O0014388,D02947,10.3,32
DV0014389,O0014389,D01540,2.8,57
DV0014390,O0014390,D03610,1.2,21
DV0014391,O0014391,D00231,8.5,58
DV0014392,O0014392,D03244,9.4,32
DV0014393,O0014393,D03652,1.7,17
DV0014394,O0014394,D00153,5.1,26
DV0014395,O0014395,D01761,8.0,58
DV0014396,O0014396,D01863,2.1,59
DV0014397,O0014397,D01448,8.8,48
DV0014398,O0014398,D03572,11.5,28
DV0014399,O0014399,D03301,7.0,40
DV0014400,O0014400,D03735,3.0,18
DV0014401,O0014401,D03091,8.4,19
DV0014402,O0014402,D02836,7.6,60
DV0014403,O0014403,D02330,10.6,49
DV0014404,O0014404,D02577,4.4,25
DV0014405,O0014405,D03620,8.3,27
DV0014406,O0014406,D03677,6.3,22
DV0014407,O0014407,D00671,3.3,40
DV0014408,O0014408,D00080,1.7,51
DV0014409,O0014409,D02970,4.1,31
DV0014410,O0014410,D00994,3.7,24
DV0014411,O0014411,D01156,8.1,31
DV0014412,O0014412,D03394,7.3,28
DV0014413,O0014413,D00838,8.7,56
DV0014414,O0014414,D00474,5.2,38
DV0014415,O0014415,D03798,1.9,39
DV0014416,O0014416,D03937,5.0,34
DV0014417,O0014417,D00463,11.3,35
DV0014418,O0014418,D03943,11.0,35
DV0014419,O0014419,D02878,2.5,22
DV0014420,O0014420,D02087,1.1,33
DV0014421,O0014421,D03454,5.9,50
DV0014422,O0014422,D00019,5.4,46
DV0014423,O0014423,D02153,9.7,15
DV0014424,O0014424,D03078,1.3,18
DV0014425,O0014425,D01444,10.3,51
DV0014426,O0014426,D03170,1.7,46
DV0014427,O0014427,D02448,8.1,21
DV0014428,O0014428,D02896,9.3,27
DV0014429,O0014429,D03209,3.5,40
DV0014430,O0014430,D01361,5.3,27
DV0014431,O0014431,D03554,6.0,37
DV0014432,O0014432,D03089,3.5,52
DV0014433,O0014433,D02043,4.4,18
DV0014434,O0014434,D02167,1.7,27
DV0014435,O0014435,D01507,2.9,17
DV0014436,O0014436,D02439,10.5,19
DV0014437,O0014437,D03275,2.1,31
DV0014438,O0014438,D03739,1.2,20
DV0014439,O0014439,D03119,8.6,23
DV0014440,O0014440,D00494,5.8,52
DV0014441,O0014441,D01031,5.7,41
DV0014442,O0014442,D01423,11.1,60
DV0014443,O0014443,D02804,8.2,47
DV0014444,O0014444,D03249,8.8,40
DV0014445,O0014445,D01340,2.1,55
DV0014446,O0014446,D02931,5.5,38
DV0014447,O0014447,D00718,5.6,21
DV0014448,O0014448,D03447,10.6,41
DV0014449,O0014449,D01090,6.4,28
DV0014450,O0014450,D03970,3.7,43
DV0014451,O0014451,D03728,7.2,60
DV0014452,O0014452,D00371,6.4,32
DV0014453,O0014453,D02835,3.3,52
DV0014454,O0014454,D03487,11.4,46
DV0014455,O0014455,D02928,3.8,53
DV0014456,O0014456,D00315,8.1,59
DV0014457,O0014457,D03448,11.1,29
DV0014458,O0014458,D03386,6.6,34
DV0014459,O0014459,D03769,8.4,38
DV0014460,O0014460,D01962,8.4,35
DV0014461,O0014461,D01938,2.6,57
DV0014462,O0014462,D03697,3.6,56
DV0014463,O0014463,D00766,4.7,25
DV0014464,O0014464,D03267,6.8,18
DV0014465,O0014465,D02863,11.8,18
DV0014466,O0014466,D00956,4.9,47
DV0014467,O0014467,D00820,1.1,28
DV0014468,O0014468,D03571,9.8,22
DV0014469,O0014469,D02401,2.4,53
DV0014470,O0014470,D01305,4.1,46
DV0014471,O0014471,D03859,3.3,39
DV0014472,O0014472,D03172,3.7,55
DV0014473,O0014473,D02385,4.2,33
DV0014474,O0014474,D00553,5.1,30
DV0014475,O0014475,D03515,5.7,41
DV0014476,O0014476,D00193,5.7,35
DV0014477,O0014477,D03023,9.6,30
DV0014478,O0014478,D01817,3.0,43
DV0014479,O0014479,D02693,3.9,53
DV0014480,O0014480,D02326,10.5,35
DV0014481,O0014481,D03394,8.3,44
DV0014482,O0014482,D03685,9.7,21
DV0014483,O0014483,D03464,6.0,46
DV0014484,O0014484,D01011,3.4,25
DV0014485,O0014485,D03063,3.3,44
DV0014486,O0014486,D03645,11.4,33
DV0014487,O0014487,D03867,1.2,28
DV0014488,O0014488,D01313,8.4,55
DV0014489,O0014489,D00626,8.0,49
DV0014490,O0014490,D03391,7.1,42
DV0014491,O0014491,D03663,1.3,21
DV0014492,O0014492,D00932,1.8,22
DV0014493,O0014493,D00904,4.5,48
DV0014494,O0014494,D01971,11.1,47
DV0014495,O0014495,D01447,6.6,37
DV0014496,O0014496,D01984,8.7,52
DV0014497,O0014497,D01938,1.3,24
DV0014498,O0014498,D02130,10.2,55
DV0014499,O0014499,D02899,10.8,39
DV0014500,O0014500,D00079,11.3,44
DV0014501,O0014501,D02173,3.3,31
DV0014502,O0014502,D02357,1.5,25
DV0014503,O0014503,D02215,4.1,45
DV0014504,O0014504,D00969,4.8,21
DV0014505,O0014505,D02922,7.7,27
DV0014506,O0014506,D00430,10.2,50
DV0014507,O0014507,D01956,1.0,35
DV0014508,O0014508,D00329,7.5,25
DV0014509,O0014509,D00308,8.0,45
DV0014510,O0014510,D02073,9.1,31
DV0014511,O0014511,D02894,7.4,50
DV0014512,O0014512,D03514,8.5,46
DV0014513,O0014513,D02478,6.7,43
DV0014514,O0014514,D03258,9.3,31
DV0014515,O0014515,D00212,5.4,23
DV0014516,O0014516,D03509,1.4,20
DV0014517,O0014517,D02436,4.4,17
DV0014518,O0014518,D02142,6.4,49
DV0014519,O0014519,D02657,10.1,45
DV0014520,O0014520,D02010,3.7,28
DV0014521,O0014521,D03950,9.2,49
DV0014522,O0014522,D00057,5.9,52
DV0014523,O0014523,D00838,8.4,46
DV0014524,O0014524,D00421,11.9,22
DV0014525,O0014525,D03219,4.1,29
DV0014526,O0014526,D02003,5.5,40
DV0014527,O0014527,D01710,7.7,15
DV0014528,O0014528,D01231,2.5,51
DV0014529,O0014529,D00726,5.3,54
DV0014530,O0014530,D00123,5.7,33
DV0014531,O0014531,D02229,11.9,31
DV0014532,O0014532,D00699,1.9,36
DV0014533,O0014533,D02385,7.4,51
DV0014534,O0014534,D01192,11.8,20
DV0014535,O0014535,D00203,3.3,16
DV0014536,O0014536,D01165,2.7,36
DV0014537,O0014537,D01433,2.4,31
DV0014538,O0014538,D03804,7.1,22
DV0014539,O0014539,D03177,3.1,57
DV0014540,O0014540,D00814,6.4,52
DV0014541,O0014541,D00878,11.1,37
DV0014542,O0014542,D00371,1.3,22
DV0014543,O0014543,D00055,2.1,60
DV0014544,O0014544,D02104,6.1,24
DV0014545,O0014545,D00855,10.0,17
DV0014546,O0014546,D01790,1.5,45
DV0014547,O0014547,D01805,6.5,18
DV0014548,O0014548,D00187,9.9,46
DV0014549,O0014549,D02373,10.0,20
DV0014550,O0014550,D02132,11.2,33
DV0014551,O0014551,D00158,10.4,18
DV0014552,O0014552,D02130,10.4,34
DV0014553,O0014553,D01593,8.2,38
DV0014554,O0014554,D03455,9.3,51
DV0014555,O0014555,D02540,10.7,24
DV0014556,O0014556,D03736,8.4,18
DV0014557,O0014557,D02835,6.4,42
DV0014558,O0014558,D00485,6.8,28
DV0014559,O0014559,D03960,8.8,20
DV0014560,O0014560,D00500,4.5,53
DV0014561,O0014561,D03155,3.1,22
DV0014562,O0014562,D01050,7.3,23
DV0014563,O0014563,D03059,2.8,41
DV0014564,O0014564,D03151,5.1,16
DV0014565,O0014565,D02976,7.1,48
DV0014566,O0014566,D00679,2.5,23
DV0014567,O0014567,D03651,4.5,24
DV0014568,O0014568,D02312,7.7,38
DV0014569,O0014569,D01373,5.2,40
DV0014570,O0014570,D01806,9.0,57
DV0014571,O0014571,D00471,11.4,59
DV0014572,O0014572,D03622,11.4,29
DV0014573,O0014573,D01001,11.2,18
DV0014574,O0014574,D01764,6.6,29
DV0014575,O0014575,D01651,8.9,33
DV0014576,O0014576,D00095,11.6,56
DV0014577,O0014577,D03339,6.2,36
DV0014578,O0014578,D01933,2.2,39
DV0014579,O0014579,D00421,6.3,39
DV0014580,O0014580,D00822,10.7,58
DV0014581,O0014581,D02225,4.4,21
DV0014582,O0014582,D00221,4.0,26
DV0014583,O0014583,D01309,6.0,35
DV0014584,O0014584,D01877,7.7,44
DV0014585,O0014585,D01101,6.1,59
DV0014586,O0014586,D01053,3.0,18
DV0014587,O0014587,D00122,11.1,36
DV0014588,O0014588,D03736,10.1,38
DV0014589,O0014589,D00707,8.1,23
DV0014590,O0014590,D01534,8.4,32
DV0014591,O0014591,D03429,6.5,43
DV0014592,O0014592,D03985,7.8,38
DV0014593,O0014593,D03316,11.1,43
DV0014594,O0014594,D01727,8.8,31
DV0014595,O0014595,D00258,8.0,36
DV0014596,O0014596,D00035,9.5,54
DV0014597,O0014597,D01428,5.2,30
DV0014598,O0014598,D01714,10.9,60
DV0014599,O0014599,D00588,6.6,39
DV0014600,O0014600,D03149,8.5,45
DV0014601,O0014601,D00698,4.7,28
DV0014602,O0014602,D03219,7.0,49
DV0014603,O0014603,D03902,8.4,40
DV0014604,O0014604,D02369,6.4,59
DV0014605,O0014605,D01552,4.9,27
DV0014606,O0014606,D03970,9.7,45
DV0014607,O0014607,D02519,8.2,43
DV0014608,O0014608,D02586,11.0,53
DV0014609,O0014609,D00584,7.9,45
DV0014610,O0014610,D00759,8.1,44
DV0014611,O0014611,D02934,9.8,38
DV0014612,O0014612,D00035,5.1,46
DV0014613,O0014613,D02043,6.8,27
